#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B27282
#Date Time: 2022-12-20 13:01:33.235
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 50 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -7.95 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0001849999999999998,-0.09366498915723272,9.199132809700524
-0.0001837499999999999,-0.09266164858252864,9.184543902926059
-0.0001824999999999999,-0.09333054229899802,9.188191129619675
-0.00018125,-0.09232720172429393,9.180896676232441
-0.00018,-0.09232720172429393,9.169954996151592
-0.0001787499999999997,-0.09132386114958985,9.16266054276436
-0.0001774999999999997,-0.09065496743312046,9.144424409296278
-0.0001762499999999998,-0.09065496743312046,9.140777182602662
-0.0001749999999999998,-0.08998607371665107,9.151718862683511
-0.0001737499999999999,-0.08898273314194698,9.126188275828195
-0.0001724999999999999,-0.09065496743312046,9.129835502521813
-0.00017125,-0.08965162685841638,9.129835502521813
-0.00017,-0.08965162685841638,9.122541049134579
-0.0001687499999999996,-0.08831383942547759,9.118893822440963
-0.0001674999999999997,-0.08965162685841638,9.129835502521813
-0.0001662499999999997,-0.0876449457090082,9.11159936905373
-0.0001649999999999998,-0.0876449457090082,9.100657688972881
-0.0001637499999999998,-0.08630715827606941,9.078774328811182
-0.0001624999999999999,-0.08597271141783472,9.0824215555048
-0.0001612499999999999,-0.08563826455960002,9.060538195343101
-0.00016,-0.08597271141783472,9.064185422036717
-0.00015875,-0.08530381770136533,9.064185422036717
-0.0001574999999999997,-0.08396603026842654,9.060538195343101
-0.0001562499999999997,-0.08363158341019185,9.049596515262252
-0.0001549999999999998,-0.08363158341019185,9.042302061875018
-0.0001537499999999998,-0.08329713655195715,9.035007608487785
-0.0001524999999999999,-0.08329713655195715,9.02041870171332
-0.0001512499999999999,-0.08363158341019185,9.031360381794169
-0.00015,-0.08095600854431428,9.016771475019704
-0.00014875,-0.08062156168607959,8.994888114858005
-0.0001474999999999996,-0.0802871148278449,8.991240888164388
-0.0001462499999999997,-0.08195934911901838,8.987593661470772
-0.0001449999999999997,-0.0799526679696102,8.987593661470772
-0.0001437499999999998,-0.07961822111137551,8.976651981389923
-0.0001424999999999998,-0.07828043367843672,8.965710301309073
-0.0001412499999999999,-0.07861488053667141,8.965710301309073
-0.0001399999999999999,-0.07694264624549794,8.947474167840992
-0.00013875,-0.07694264624549794,8.947474167840992
-0.0001375,-0.07694264624549794,8.936532487760143
-0.0001362499999999997,-0.07627375252902854,8.92923803437291
-0.0001349999999999997,-0.07593930567079385,8.925590807679294
-0.0001337499999999998,-0.07527041195432446,8.91829635429206
-0.0001324999999999998,-0.07460151823785507,8.921943580985676
-0.0001312499999999999,-0.07493596509608977,8.900060220823978
-0.0001299999999999999,-0.07359817766315099,8.900060220823978
-0.00012875,-0.07192594337197751,8.881824087355897
-0.0001275,-0.07192594337197751,8.859940727194198
-0.0001262499999999996,-0.0725948370884469,8.881824087355897
-0.0001249999999999997,-0.07192594337197751,8.859940727194198
-0.0001237499999999997,-0.07058815593903872,8.856293500500582
-0.0001224999999999998,-0.07025370908080403,8.841704593726115
-0.0001212499999999998,-0.07025370908080403,8.8380573670325
-0.0001199999999999999,-0.06958481536433464,8.82711568695165
-0.0001187499999999999,-0.06991926222256933,8.808879553483568
-0.0001175,-0.06724368735669177,8.816174006870801
-0.00011625,-0.06791258107316116,8.805232326789952
-0.0001149999999999997,-0.06624034678198769,8.794290646709102
-0.0001137499999999997,-0.06657479364022238,8.790643420015487
-0.0001124999999999998,-0.06523700620728359,8.772407286547404
-0.0001112499999999998,-0.06423366563257951,8.761465606466555
-0.0001099999999999999,-0.06389921877434482,8.750523926385705
-0.0001087499999999999,-0.06289587819964074,8.739582246304856
-0.0001075,-0.06323032505787543,8.732287792917624
-0.00010625,-0.06155809076670195,8.724993339530391
-0.0001049999999999996,-0.06222698448317134,8.710404432755926
-0.0001037499999999997,-0.06155809076670195,8.710404432755926
-0.0001024999999999997,-0.06256143134140603,8.710404432755926
-0.0001012499999999998,-0.05955140961729377,8.699462752675077
-9.999999999999983e-05,-0.05854806904258969,8.681226619206994
-9.874999999999988e-05,-0.05754472846788559,8.67393216581976
-9.749999999999993e-05,-0.05787917532612029,8.666637712432529
-9.624999999999998e-05,-0.05654138789318151,8.659343259045295
-9.500000000000003e-05,-0.05620694103494682,8.633812672189981
-9.374999999999965e-05,-0.05587249417671213,8.626518218802747
-9.24999999999997e-05,-0.05553804731847743,8.622870992109132
-9.124999999999975e-05,-0.05453470674377334,8.619223765415516
-8.99999999999998e-05,-0.05386581302730395,8.611929312028282
-8.874999999999985e-05,-0.05420025988553864,8.597340405253817
-8.74999999999999e-05,-0.05353136616906926,8.5936931785602
-8.624999999999996e-05,-0.05219357873613047,8.58275149847935
-8.500000000000001e-05,-0.0501868975867223,8.568162591704885
-8.374999999999962e-05,-0.05119023816142639,8.557220911624036
-8.249999999999967e-05,-0.0501868975867223,8.549926458236804
-8.124999999999973e-05,-0.04918355701201821,8.538984778155953
-7.999999999999978e-05,-0.04851466329554882,8.524395871381488
-7.874999999999983e-05,-0.04818021643731413,8.524395871381488
-7.749999999999988e-05,-0.04684242900437534,8.502512511219789
-7.624999999999993e-05,-0.04818021643731413,8.513454191300639
-7.499999999999998e-05,-0.04550464157143656,8.495218057832558
-7.375000000000003e-05,-0.04550464157143656,8.480629151058091
-7.249999999999965e-05,-0.04383240728026308,8.476981924364475
-7.12499999999997e-05,-0.04316351356379369,8.458745790896392
-6.999999999999975e-05,-0.04316351356379369,8.458745790896392
-6.87499999999998e-05,-0.04249461984732431,8.444156884121927
-6.749999999999985e-05,-0.04149127927262021,8.436862430734694
-6.62499999999999e-05,-0.03981904498144674,8.411331843879379
-6.499999999999995e-05,-0.03881570440674265,8.411331843879379
-6.375e-05,-0.03881570440674265,8.389448483717681
-6.249999999999962e-05,-0.03848125754850795,8.378506803636832
-6.124999999999967e-05,-0.03714347011556918,8.382154030330449
-5.999999999999972e-05,-0.03680902325733448,8.3712123502496
-5.874999999999977e-05,-0.03680902325733448,8.3712123502496
-5.749999999999983e-05,-0.03413344839145692,8.352976216781517
-5.624999999999988e-05,-0.03480234210792631,8.338387310007052
-5.499999999999993e-05,-0.03379900153322221,8.334740083313434
-5.374999999999998e-05,-0.03279566095851813,8.320151176538969
-5.250000000000003e-05,-0.03279566095851813,8.30920949645812
-5.124999999999965e-05,-0.03179232038381405,8.287326136296421
-4.99999999999997e-05,-0.03078897980910996,8.283678909602806
-4.874999999999975e-05,-0.02945119237617118,8.269090002828341
-4.74999999999998e-05,-0.02911674551793648,8.265442776134723
-4.624999999999985e-05,-0.027444511226763,8.254501096053874
-4.49999999999999e-05,-0.02844785180146709,8.247206642666642
-4.374999999999995e-05,-0.027444511226763,8.232617735892175
-4.25e-05,-0.0271100643685283,8.221676055811326
-4.124999999999962e-05,-0.02577227693558952,8.225323282504943
-3.999999999999967e-05,-0.02510338321912014,8.207087149036861
-3.874999999999972e-05,-0.02410004264441605,8.18885101556878
-3.749999999999977e-05,-0.02343114892794666,8.174262108794313
-3.624999999999982e-05,-0.02209336149500787,8.17790933548793
-3.499999999999987e-05,-0.02309670206971196,8.174262108794313
-3.374999999999993e-05,-0.02142446777853848,8.148731521938998
-3.249999999999998e-05,-0.01975223348736501,8.145084295245383
-3.125000000000003e-05,-0.01874889291266092,8.123200935083684
-2.999999999999965e-05,-0.01807999919619153,8.115906481696451
-2.87499999999997e-05,-0.01807999919619153,8.108612028309217
-2.749999999999975e-05,-0.01707665862148744,8.104964801615601
-2.62499999999998e-05,-0.01707665862148744,8.083081441453903
-2.499999999999985e-05,-0.01674221176325275,8.075786988066669
-2.37499999999999e-05,-0.01473553061384457,8.057550854598588
-2.249999999999995e-05,-0.0127288494644364,8.053903627904972
-2.125e-05,-0.01306329632267109,8.053903627904972
-1.999999999999962e-05,-0.01205995574796701,8.046609174517739
-1.874999999999967e-05,-0.01172550888973231,8.028373041049656
-1.749999999999972e-05,-0.01005327459855884,8.006489680887958
-1.624999999999977e-05,-0.00971882774032414,7.999195227500725
-1.499999999999982e-05,-0.008381040307385358,7.98460632072626
-1.374999999999987e-05,-0.008046593449150662,7.98460632072626
-1.249999999999992e-05,-0.008046593449150662,7.970017413951794
-1.124999999999998e-05,-0.007377699732681271,7.966370187258178
-1.000000000000003e-05,-0.005371018583273098,7.937192373709246
-8.749999999999643e-06,-0.004702124866803707,7.93354514701563
-7.499999999999694e-06,-0.005705465441507794,7.93354514701563
-6.249999999999745e-06,-0.004367678008569012,7.915309013547549
-4.999999999999796e-06,-0.002360996859160839,7.904367333466699
-3.749999999999847e-06,-0.003698784292099621,7.89342565338585
-2.499999999999898e-06,-0.002026550000926143,7.89342565338585
-1.249999999999949e-06,-0.001692103142691448,7.89342565338585
0,-1.986885151796999e-05,7.867895066530535
1.249999999999949e-06,0.002321259156124899,7.85330615975607
2.500000000000332e-06,0.002655706014359594,7.838717252981604
3.750000000000281e-06,0.001986812297890203,7.835070026287987
5.00000000000023e-06,0.003659046589063681,7.84236447967522
6.250000000000179e-06,0.004662387163767767,7.798597759351823
7.500000000000128e-06,0.005331280880237158,7.805892212739056
8.750000000000077e-06,0.005331280880237158,7.784008852577357
1.000000000000003e-05,0.004996834022002463,7.787656079270974
1.124999999999998e-05,0.007337962029645331,7.776714399190125
1.250000000000036e-05,0.007337962029645331,7.776714399190125
1.375000000000031e-05,0.008675749462584113,7.762125492415659
1.500000000000026e-05,0.0096790900372882,7.747536585641194
1.625000000000021e-05,0.0096790900372882,7.722005998785878
1.750000000000015e-05,0.01135132432846168,7.725653225479495
1.87500000000001e-05,0.01302355861963516,7.703769865317796
2.000000000000005e-05,0.01302355861963516,7.68918095854333
2.125e-05,0.01202021804493107,7.692828185236947
2.249999999999995e-05,0.01369245233610455,7.681886505156098
2.375000000000033e-05,0.01503023976904333,7.663650371688016
2.500000000000028e-05,0.01503023976904333,7.656355918300783
2.625000000000023e-05,0.0170369209184515,7.645414238219934
2.750000000000018e-05,0.0173713677766862,7.630825331445468
2.875000000000013e-05,0.01870915520962498,7.627178104751852
3.000000000000008e-05,0.01870915520962498,7.616236424671003
3.125000000000003e-05,0.01971249578432907,7.60894197128377
3.249999999999998e-05,0.02038138950079845,7.590705837815688
3.375000000000036e-05,0.02071583635903315,7.590705837815688
3.500000000000031e-05,0.02205362379197193,7.572469704347606
3.625000000000026e-05,0.02171917693373724,7.572469704347606
3.750000000000021e-05,0.02372585808314541,7.568822477653989
3.875000000000016e-05,0.02339141122491072,7.550586344185907
4.00000000000001e-05,0.0250636455160842,7.543291890798675
4.125000000000005e-05,0.02573253923255358,7.521408530636976
4.25e-05,0.02640143294902298,7.51776130394336
4.374999999999995e-05,0.02606698609078828,7.50681962386251
4.500000000000033e-05,0.02807366724019645,7.492230717088045
4.625000000000028e-05,0.02874256095666584,7.488583490394428
4.750000000000023e-05,0.02974590153136993,7.473994583619962
4.875000000000018e-05,0.02974590153136993,7.473994583619962
5.000000000000013e-05,0.03108368896430871,7.459405676845497
5.125000000000008e-05,0.0317525826807781,7.437522316683799
5.250000000000003e-05,0.03275592325548218,7.430227863296566
5.374999999999998e-05,0.0320870295390128,7.437522316683799
5.500000000000036e-05,0.03375926383018628,7.433875089990182
5.625000000000031e-05,0.03409371068842097,7.422933409909333
5.750000000000026e-05,0.03576594497959446,7.401050049747635
5.875000000000021e-05,0.03576594497959446,7.393755596360402
6.000000000000016e-05,0.03710373241253323,7.37551946289232
6.125000000000011e-05,0.03777262612900262,7.368225009505087
6.250000000000006e-05,0.03844151984547202,7.360930556117854
6.375e-05,0.03810707298723731,7.36457778281147
6.499999999999995e-05,0.03911041356194141,7.346341649343389
6.625000000000034e-05,0.04044820099488018,7.339047195956155
6.750000000000029e-05,0.04078264785311488,7.328105515875306
6.875000000000023e-05,0.03977930727841079,7.320811062488073
7.000000000000018e-05,0.04345822271899244,7.302574929019992
7.125000000000013e-05,0.04345822271899244,7.298927702326375
7.250000000000008e-05,0.04345822271899244,7.295280475632759
7.375000000000003e-05,0.04412711643546184,7.291633248939142
7.499999999999998e-05,0.04579935072663531,7.262455435390211
7.625000000000036e-05,0.04579935072663531,7.255160982002979
7.750000000000031e-05,0.04579935072663531,7.258808208696594
7.875000000000026e-05,0.04613379758487,7.258808208696594
8.000000000000021e-05,0.04880937245074757,7.23327762184128
8.125000000000016e-05,0.04947826616721697,7.229630395147663
8.250000000000011e-05,0.04880937245074757,7.222335941760431
8.375000000000006e-05,0.05014715988368636,7.218688715066814
8.500000000000001e-05,0.05014715988368636,7.215041488373197
8.624999999999996e-05,0.05115050045839044,7.200452581598732
8.750000000000034e-05,0.05215384103309453,7.189510901517883
8.875000000000029e-05,0.05282273474956392,7.160333087968952
9.000000000000024e-05,0.05315718160779861,7.163980314662568
9.125000000000019e-05,0.0544949690407374,7.149391407888102
9.250000000000013e-05,0.0544949690407374,7.160333087968952
9.375000000000008e-05,0.0548294158989721,7.145744181194486
9.500000000000003e-05,0.05683609704838026,7.131155274420021
9.624999999999998e-05,0.05650165019014557,7.123860821032787
9.750000000000036e-05,0.05717054390661497,7.134802501113636
9.875000000000031e-05,0.05750499076484966,7.123860821032787
0.0001000000000000003,0.05783943762308436,7.116566367645555
0.0001012500000000002,0.05750499076484966,7.105624687564705
0.0001025000000000002,0.05984611877249253,7.091035780790239
0.0001037500000000001,0.06018056563072723,7.072799647322157
0.0001050000000000001,0.06084945934719661,7.072799647322157
0.00010625,0.06051501248896192,7.080094100709391
0.0001075,0.06185279992190069,7.069152420628542
0.0001087500000000003,0.06218724678013539,7.058210740547692
0.0001100000000000003,0.06352503421307418,7.043621833773226
0.0001112500000000002,0.06452837478777826,7.032680153692377
0.0001125000000000002,0.06419392792954356,7.029032926998761
0.0001137500000000001,0.06653505593718644,7.025385700305145
0.0001150000000000001,0.06586616222071705,7.018091246917912
